Customer_ID,Age,Gender,Purchase_Amount_USD,Location,Category,Season,Review_Rating,Previous_Purchases,Subscription_Status,Discount_Applied,Promo_Code_Used,Payment_Method,Frequency_of_Purchases,customer_segment,customer_type
1963,40,Male,45,Iowa,Accessories,Fall,4.40000009536743,20,No,No,No,PayPal,Fortnightly,Low Value,Regular
1964,52,Male,30,Michigan,Clothing,Spring,3.90000009536743,11,No,No,No,Credit Card,Weekly,Low Value,Regular
1965,40,Male,51,West Virginia,Clothing,Summer,4.59999990463257,50,No,No,No,Debit Card,Monthly,Medium Value,Loyal
1966,67,Male,90,Indiana,Clothing,Fall,4.90000009536743,25,No,No,No,Debit Card,Quarterly,High Value,Regular
1967,67,Male,95,Indiana,Outerwear,Winter,3.70000004768372,5,No,No,No,Credit Card,Fortnightly,High Value,New
1968,37,Male,81,Georgia,Clothing,Fall,3.70000004768372,4,No,No,No,Venmo,Annually,High Value,New
1969,67,Male,70,Minnesota,Clothing,Spring,4.19999980926514,25,No,No,No,Credit Card,Weekly,Medium Value,Regular
1970,64,Male,32,Louisiana,Clothing,Winter,3.5,11,No,No,No,Bank Transfer,Fortnightly,Low Value,Regular
1971,28,Male,94,Maryland,Accessories,Spring,2.90000009536743,4,No,No,No,Credit Card,Bi-Weekly,High Value,New
1972,54,Male,29,Pennsylvania,Accessories,Spring,3.40000009536743,1,No,No,No,Venmo,Monthly,Low Value,New
1973,54,Male,31,Louisiana,Accessories,Summer,3.29999995231628,48,No,No,No,PayPal,Every 3 Months,Low Value,Loyal
1974,24,Male,20,Maryland,Clothing,Fall,4.5,9,No,No,No,Venmo,Every 3 Months,Low Value,New
1975,27,Male,44,Tennessee,Accessories,Winter,4.59999990463257,2,No,No,No,PayPal,Fortnightly,Low Value,New
1976,53,Male,77,Illinois,Outerwear,Fall,2.90000009536743,4,No,No,No,Cash,Quarterly,Medium Value,New
1977,32,Male,51,Wyoming,Accessories,Spring,3.20000004768372,43,No,No,No,PayPal,Fortnightly,Medium Value,Loyal
1978,24,Male,49,Florida,Footwear,Summer,2.59999990463257,32,No,No,No,Bank Transfer,Annually,Low Value,Loyal
1979,45,Male,78,Massachusetts,Accessories,Spring,3.79999995231628,1,No,No,No,Cash,Quarterly,Medium Value,New
1980,49,Male,98,Tennessee,Clothing,Spring,2.79999995231628,38,No,No,No,Debit Card,Fortnightly,High Value,Loyal
1981,51,Male,94,Iowa,Footwear,Winter,4.40000009536743,25,No,No,No,PayPal,Fortnightly,High Value,Regular
1982,69,Male,91,Michigan,Footwear,Summer,4.69999980926514,42,No,No,No,PayPal,Quarterly,High Value,Loyal
1983,41,Male,77,Kansas,Accessories,Summer,2.70000004768372,32,No,No,No,PayPal,Monthly,Medium Value,Loyal
1984,59,Male,97,Georgia,Accessories,Summer,2.59999990463257,21,No,No,No,Debit Card,Quarterly,High Value,Regular
1985,26,Male,58,West Virginia,Clothing,Summer,3.40000009536743,26,No,No,No,PayPal,Fortnightly,Medium Value,Regular
1986,23,Male,97,Tennessee,Accessories,Spring,3.90000009536743,6,No,No,No,Credit Card,Fortnightly,High Value,New
1987,62,Male,48,Arkansas,Outerwear,Summer,3.40000009536743,14,No,No,No,Venmo,Quarterly,Low Value,Regular
1988,69,Male,23,Vermont,Accessories,Summer,3.40000009536743,4,No,No,No,Cash,Quarterly,Low Value,New
1989,46,Male,79,Virginia,Clothing,Winter,3.90000009536743,26,No,No,No,Bank Transfer,Weekly,Medium Value,Regular
1990,35,Male,42,Maryland,Accessories,Spring,4,39,No,No,No,PayPal,Bi-Weekly,Low Value,Loyal
1991,32,Male,95,Connecticut,Accessories,Spring,3.40000009536743,15,No,No,No,PayPal,Annually,High Value,Regular
1992,46,Male,29,Missouri,Footwear,Summer,3.70000004768372,1,No,No,No,Venmo,Every 3 Months,Low Value,New
1993,33,Male,98,New Jersey,Clothing,Winter,4.90000009536743,28,No,No,No,Venmo,Monthly,High Value,Regular
1994,32,Male,96,Arkansas,Clothing,Spring,5,17,No,No,No,Cash,Weekly,High Value,Regular
1995,33,Male,66,Nevada,Accessories,Fall,2.90000009536743,24,No,No,No,Credit Card,Weekly,Medium Value,Regular
1996,67,Male,80,Missouri,Footwear,Spring,3,29,No,No,No,Debit Card,Quarterly,High Value,Regular
1997,67,Male,27,South Dakota,Footwear,Summer,3.29999995231628,18,No,No,No,Cash,Every 3 Months,Low Value,Regular
1998,42,Male,25,Connecticut,Accessories,Fall,4.69999980926514,10,No,No,No,Debit Card,Bi-Weekly,Low Value,Regular
1999,20,Male,45,Vermont,Clothing,Fall,3.40000009536743,19,No,No,No,Cash,Quarterly,Low Value,Regular
2000,39,Male,89,Tennessee,Clothing,Winter,4.59999990463257,26,No,No,No,Debit Card,Monthly,High Value,Regular
2001,26,Male,27,California,Accessories,Winter,3.59999990463257,25,No,No,No,Cash,Bi-Weekly,Low Value,Regular
2002,51,Male,90,Wyoming,Accessories,Winter,2.59999990463257,2,No,No,No,Debit Card,Fortnightly,High Value,New
2003,31,Male,65,New York,Clothing,Summer,2.70000004768372,19,No,No,No,PayPal,Every 3 Months,Medium Value,Regular
2004,68,Male,72,Maine,Footwear,Spring,3.09999990463257,32,No,No,No,Cash,Quarterly,Medium Value,Loyal
2005,44,Male,70,Georgia,Footwear,Fall,3.20000004768372,13,No,No,No,Cash,Bi-Weekly,Medium Value,Regular
2006,18,Male,82,Tennessee,Footwear,Winter,3.40000009536743,30,No,No,No,PayPal,Fortnightly,High Value,Loyal
2007,58,Male,97,New Mexico,Accessories,Fall,4.40000009536743,2,No,No,No,Credit Card,Annually,High Value,New
2008,26,Male,25,Virginia,Clothing,Summer,3.20000004768372,8,No,No,No,PayPal,Quarterly,Low Value,New
2009,57,Male,48,Florida,Clothing,Spring,2.5,27,No,No,No,PayPal,Every 3 Months,Low Value,Regular
2010,37,Male,99,Alabama,Footwear,Summer,3.79999995231628,26,No,No,No,Venmo,Bi-Weekly,High Value,Regular
2011,24,Male,21,Texas,Clothing,Summer,4.40000009536743,3,No,No,No,Debit Card,Bi-Weekly,Low Value,New
2012,57,Male,94,West Virginia,Footwear,Spring,3.70000004768372,4,No,No,No,Bank Transfer,Monthly,High Value,New
2013,48,Male,53,Nevada,Clothing,Fall,3.20000004768372,5,No,No,No,Cash,Fortnightly,Medium Value,New
2014,39,Male,70,Virginia,Accessories,Winter,4.90000009536743,25,No,No,No,Debit Card,Quarterly,Medium Value,Regular
2015,51,Male,26,Wisconsin,Clothing,Summer,3.90000009536743,47,No,No,No,PayPal,Bi-Weekly,Low Value,Loyal
2016,57,Male,82,Virginia,Accessories,Summer,4.5,8,No,No,No,Credit Card,Fortnightly,High Value,New
2017,53,Male,47,Maine,Footwear,Winter,3.40000009536743,20,No,No,No,Debit Card,Fortnightly,Low Value,Regular
2018,70,Male,32,Massachusetts,Clothing,Winter,4.09999990463257,42,No,No,No,Bank Transfer,Every 3 Months,Low Value,Loyal
2019,60,Male,97,Arkansas,Accessories,Fall,4.5,20,No,No,No,Bank Transfer,Weekly,High Value,Regular
2020,31,Male,68,Idaho,Clothing,Winter,4.69999980926514,23,No,No,No,Cash,Fortnightly,Medium Value,Regular
2021,41,Male,23,Pennsylvania,Clothing,Winter,4.80000019073486,26,No,No,No,Cash,Quarterly,Low Value,Regular
2022,62,Male,33,Maine,Accessories,Winter,4.40000009536743,48,No,No,No,Venmo,Quarterly,Low Value,Loyal
2023,59,Male,38,Alabama,Accessories,Winter,4,16,No,No,No,Cash,Bi-Weekly,Low Value,Regular
2024,46,Male,68,Idaho,Clothing,Winter,4.09999990463257,28,No,No,No,Cash,Bi-Weekly,Medium Value,Regular
2025,62,Male,23,Arkansas,Clothing,Fall,3.70000004768372,39,No,No,No,PayPal,Weekly,Low Value,Loyal
2026,42,Male,29,Delaware,Clothing,Summer,3,43,No,No,No,Debit Card,Fortnightly,Low Value,Loyal
2027,37,Male,35,Maine,Accessories,Winter,3.59999990463257,45,No,No,No,Bank Transfer,Every 3 Months,Low Value,Loyal
2028,50,Male,73,Nebraska,Footwear,Fall,4.80000019073486,50,No,No,No,Credit Card,Every 3 Months,Medium Value,Loyal
2029,29,Male,84,Ohio,Footwear,Fall,3.70000004768372,10,No,No,No,Venmo,Bi-Weekly,High Value,Regular
2030,25,Male,23,Montana,Accessories,Spring,4.59999990463257,40,No,No,No,PayPal,Quarterly,Low Value,Loyal
2031,66,Male,67,New Mexico,Accessories,Summer,2.79999995231628,38,No,No,No,Credit Card,Monthly,Medium Value,Loyal
2032,21,Male,51,North Carolina,Clothing,Spring,4,2,No,No,No,Credit Card,Monthly,Medium Value,New
2033,46,Male,36,South Carolina,Clothing,Winter,4.19999980926514,13,No,No,No,Cash,Annually,Low Value,Regular
2034,57,Male,55,Illinois,Clothing,Summer,3.59999990463257,33,No,No,No,Venmo,Annually,Medium Value,Loyal
2035,61,Male,30,Alabama,Clothing,Spring,2.90000009536743,27,No,No,No,PayPal,Monthly,Low Value,Regular
2036,53,Male,70,Oklahoma,Clothing,Summer,4.09999990463257,43,No,No,No,Bank Transfer,Weekly,Medium Value,Loyal
2037,37,Male,63,Minnesota,Clothing,Winter,3.09999990463257,46,No,No,No,Cash,Weekly,Medium Value,Loyal
2038,39,Male,87,Illinois,Accessories,Summer,4.30000019073486,7,No,No,No,Venmo,Bi-Weekly,High Value,New
2039,53,Male,70,Arkansas,Clothing,Spring,4.40000009536743,35,No,No,No,Credit Card,Fortnightly,Medium Value,Loyal
2040,35,Male,51,Minnesota,Clothing,Spring,3.09999990463257,31,No,No,No,Debit Card,Bi-Weekly,Medium Value,Loyal
2041,69,Male,25,South Carolina,Accessories,Spring,2.90000009536743,42,No,No,No,Venmo,Quarterly,Low Value,Loyal
2042,66,Male,32,New York,Outerwear,Winter,3.20000004768372,14,No,No,No,PayPal,Bi-Weekly,Low Value,Regular
2043,19,Male,52,Alabama,Footwear,Spring,4,35,No,No,No,Venmo,Monthly,Medium Value,Loyal
2044,47,Male,33,New York,Accessories,Summer,2.70000004768372,49,No,No,No,PayPal,Weekly,Low Value,Loyal
2045,49,Male,68,Missouri,Clothing,Spring,3,17,No,No,No,PayPal,Fortnightly,Medium Value,Regular
2046,31,Male,20,Georgia,Accessories,Fall,4.40000009536743,26,No,No,No,PayPal,Quarterly,Low Value,Regular
2047,39,Male,32,Oklahoma,Clothing,Winter,2.79999995231628,30,No,No,No,Cash,Every 3 Months,Low Value,Loyal
2048,58,Male,82,Connecticut,Accessories,Summer,3.09999990463257,32,No,No,No,Cash,Annually,High Value,Loyal
2049,45,Male,64,Michigan,Footwear,Winter,3.90000009536743,35,No,No,No,Bank Transfer,Quarterly,Medium Value,Loyal
2050,68,Male,24,Rhode Island,Footwear,Fall,2.70000004768372,15,No,No,No,Venmo,Annually,Low Value,Regular
2051,35,Male,96,Mississippi,Accessories,Summer,3.40000009536743,10,No,No,No,Debit Card,Annually,High Value,Regular
2052,65,Male,94,Massachusetts,Clothing,Spring,3.79999995231628,14,No,No,No,Credit Card,Monthly,High Value,Regular
2053,45,Male,48,New Hampshire,Accessories,Winter,3.70000004768372,30,No,No,No,Bank Transfer,Annually,Low Value,Loyal
2054,19,Male,60,Wyoming,Accessories,Spring,4.5,16,No,No,No,Credit Card,Fortnightly,Medium Value,Regular
2055,65,Male,56,New Jersey,Clothing,Spring,2.90000009536743,14,No,No,No,PayPal,Annually,Medium Value,Regular
2056,28,Male,33,Texas,Accessories,Fall,3.40000009536743,28,No,No,No,Bank Transfer,Weekly,Low Value,Regular
2057,55,Male,46,Minnesota,Accessories,Spring,4.40000009536743,29,No,No,No,PayPal,Monthly,Low Value,Regular
2058,66,Male,37,South Dakota,Clothing,Spring,4.19999980926514,5,No,No,No,PayPal,Every 3 Months,Low Value,New
2059,29,Male,98,Washington,Clothing,Winter,3.29999995231628,17,No,No,No,Bank Transfer,Quarterly,High Value,Regular
2060,56,Male,50,California,Clothing,Spring,3.70000004768372,50,No,No,No,PayPal,Weekly,Medium Value,Loyal
2061,21,Male,63,Wisconsin,Accessories,Fall,3.20000004768372,23,No,No,No,Bank Transfer,Quarterly,Medium Value,Regular
2062,32,Male,70,Michigan,Clothing,Summer,2.59999990463257,22,No,No,No,Debit Card,Annually,Medium Value,Regular
2063,54,Male,63,South Carolina,Outerwear,Fall,2.79999995231628,15,No,No,No,Cash,Quarterly,Medium Value,Regular
2064,61,Male,86,Indiana,Clothing,Fall,2.90000009536743,32,No,No,No,Cash,Monthly,High Value,Loyal
2065,31,Male,99,Arkansas,Footwear,Summer,4,5,No,No,No,Bank Transfer,Monthly,High Value,New
2066,27,Male,40,Oregon,Footwear,Spring,2.90000009536743,6,No,No,No,Bank Transfer,Bi-Weekly,Low Value,New
2067,64,Male,92,Illinois,Footwear,Fall,4.69999980926514,44,No,No,No,Debit Card,Fortnightly,High Value,Loyal
2068,60,Male,21,Maryland,Clothing,Fall,3.09999990463257,23,No,No,No,Cash,Fortnightly,Low Value,Regular
2069,70,Male,81,Vermont,Accessories,Summer,3.90000009536743,44,No,No,No,Venmo,Monthly,High Value,Loyal
2070,36,Male,82,Texas,Clothing,Fall,3.40000009536743,3,No,No,No,Debit Card,Quarterly,High Value,New
2071,56,Male,88,Nebraska,Accessories,Spring,3.09999990463257,14,No,No,No,Cash,Monthly,High Value,Regular
2072,69,Male,100,South Carolina,Outerwear,Fall,4.80000019073486,37,No,No,No,PayPal,Quarterly,High Value,Loyal
2073,39,Male,66,Massachusetts,Accessories,Winter,3.90000009536743,22,No,No,No,Bank Transfer,Weekly,Medium Value,Regular
2074,38,Male,25,Texas,Accessories,Winter,3.5,2,No,No,No,PayPal,Every 3 Months,Low Value,New
2075,36,Male,53,Florida,Accessories,Summer,3.09999990463257,44,No,No,No,Debit Card,Fortnightly,Medium Value,Loyal
2076,46,Male,28,South Carolina,Clothing,Fall,4.69999980926514,49,No,No,No,Debit Card,Monthly,Low Value,Loyal
2077,59,Male,23,Florida,Accessories,Fall,4.59999990463257,22,No,No,No,Debit Card,Bi-Weekly,Low Value,Regular
2078,64,Male,34,Nebraska,Accessories,Fall,3.29999995231628,26,No,No,No,Bank Transfer,Annually,Low Value,Regular
2079,49,Male,42,Hawaii,Clothing,Spring,3.20000004768372,40,No,No,No,Debit Card,Weekly,Low Value,Loyal
2080,32,Male,24,Montana,Clothing,Summer,3.09999990463257,16,No,No,No,PayPal,Quarterly,Low Value,Regular
2081,29,Male,47,South Dakota,Accessories,Fall,3.5,17,No,No,No,Debit Card,Bi-Weekly,Low Value,Regular
2082,24,Male,78,Alabama,Outerwear,Spring,4.30000019073486,48,No,No,No,Bank Transfer,Bi-Weekly,Medium Value,Loyal
2083,41,Male,89,Arkansas,Clothing,Summer,2.90000009536743,28,No,No,No,Venmo,Every 3 Months,High Value,Regular
2084,41,Male,59,Mississippi,Accessories,Fall,2.70000004768372,26,No,No,No,Credit Card,Fortnightly,Medium Value,Regular
2085,32,Male,94,Vermont,Clothing,Summer,4,43,No,No,No,Bank Transfer,Quarterly,High Value,Loyal
2086,69,Male,49,New York,Clothing,Fall,4.59999990463257,38,No,No,No,Debit Card,Weekly,Low Value,Loyal
2087,65,Male,89,North Dakota,Clothing,Summer,4.69999980926514,36,No,No,No,Cash,Every 3 Months,High Value,Loyal
2088,54,Male,91,Wisconsin,Accessories,Summer,4.69999980926514,1,No,No,No,Credit Card,Weekly,High Value,New
2089,39,Male,89,California,Footwear,Spring,4,49,No,No,No,Debit Card,Annually,High Value,Loyal
2090,37,Male,57,Maryland,Outerwear,Spring,3.59999990463257,41,No,No,No,Credit Card,Every 3 Months,Medium Value,Loyal
2091,51,Male,71,Massachusetts,Clothing,Winter,3.40000009536743,21,No,No,No,Debit Card,Monthly,Medium Value,Regular
2092,26,Male,97,Washington,Clothing,Fall,3,24,No,No,No,Bank Transfer,Quarterly,High Value,Regular
2093,42,Male,45,Minnesota,Footwear,Fall,2.59999990463257,27,No,No,No,Bank Transfer,Weekly,Low Value,Regular
2094,21,Male,91,Washington,Clothing,Spring,4.19999980926514,4,No,No,No,Debit Card,Annually,High Value,New
2095,53,Male,25,South Carolina,Clothing,Spring,3.40000009536743,19,No,No,No,Venmo,Annually,Low Value,Regular
2096,36,Male,63,New Mexico,Clothing,Fall,4,1,No,No,No,Bank Transfer,Fortnightly,Medium Value,New
2097,21,Male,52,North Carolina,Clothing,Summer,4.69999980926514,27,No,No,No,Debit Card,Annually,Medium Value,Regular
2098,33,Male,43,Iowa,Footwear,Winter,3.90000009536743,5,No,No,No,Credit Card,Weekly,Low Value,New
2099,49,Male,28,Louisiana,Clothing,Summer,3.29999995231628,20,No,No,No,Venmo,Quarterly,Low Value,Regular
2100,31,Male,78,Oklahoma,Clothing,Summer,2.90000009536743,50,No,No,No,PayPal,Annually,Medium Value,Loyal
2101,68,Male,31,Michigan,Clothing,Spring,4.40000009536743,36,No,No,No,Cash,Fortnightly,Low Value,Loyal
2102,49,Male,23,Oregon,Clothing,Winter,3.59999990463257,12,No,No,No,Bank Transfer,Bi-Weekly,Low Value,Regular
2103,23,Male,25,Idaho,Accessories,Spring,4.5,23,No,No,No,Cash,Monthly,Low Value,Regular
2104,30,Male,86,Indiana,Clothing,Summer,3.70000004768372,21,No,No,No,Venmo,Weekly,High Value,Regular
2105,53,Male,88,New Mexico,Footwear,Spring,2.79999995231628,47,No,No,No,Venmo,Weekly,High Value,Loyal
2106,65,Male,35,South Carolina,Accessories,Spring,4.5,38,No,No,No,Venmo,Bi-Weekly,Low Value,Loyal
2107,60,Male,34,Vermont,Accessories,Fall,4.40000009536743,40,No,No,No,Credit Card,Every 3 Months,Low Value,Loyal
2108,46,Male,75,Delaware,Clothing,Winter,3.29999995231628,35,No,No,No,PayPal,Quarterly,Medium Value,Loyal
2109,54,Male,46,North Dakota,Clothing,Winter,4.19999980926514,4,No,No,No,Credit Card,Quarterly,Low Value,New
2110,59,Male,31,California,Accessories,Fall,2.70000004768372,28,No,No,No,Venmo,Every 3 Months,Low Value,Regular
2111,52,Male,93,Montana,Clothing,Spring,3.90000009536743,36,No,No,No,Debit Card,Every 3 Months,High Value,Loyal
2112,41,Male,85,Missouri,Accessories,Spring,2.59999990463257,15,No,No,No,Bank Transfer,Annually,High Value,Regular
2113,43,Male,68,Tennessee,Accessories,Fall,4.5,7,No,No,No,Cash,Fortnightly,Medium Value,New
2114,63,Male,40,Virginia,Clothing,Spring,2.70000004768372,29,No,No,No,PayPal,Every 3 Months,Low Value,Regular
2115,37,Male,51,Vermont,Clothing,Winter,2.90000009536743,12,No,No,No,Debit Card,Annually,Medium Value,Regular
2116,44,Male,85,Rhode Island,Accessories,Winter,3.40000009536743,16,No,No,No,Bank Transfer,Bi-Weekly,High Value,Regular
2117,67,Male,23,Kansas,Outerwear,Summer,2.90000009536743,50,No,No,No,Debit Card,Bi-Weekly,Low Value,Loyal
2118,27,Male,28,Colorado,Clothing,Summer,3.79999995231628,11,No,No,No,Debit Card,Annually,Low Value,Regular
2119,60,Male,44,Georgia,Clothing,Fall,4.19999980926514,28,No,No,No,Debit Card,Quarterly,Low Value,Regular
2120,58,Male,57,Nebraska,Accessories,Spring,3.5,36,No,No,No,Venmo,Bi-Weekly,Medium Value,Loyal
2121,53,Male,98,Missouri,Accessories,Fall,3.09999990463257,38,No,No,No,PayPal,Quarterly,High Value,Loyal
2122,43,Male,68,Alaska,Accessories,Winter,3.5,32,No,No,No,Bank Transfer,Monthly,Medium Value,Loyal
2123,32,Male,36,Virginia,Outerwear,Fall,4,42,No,No,No,Debit Card,Weekly,Low Value,Loyal
2124,54,Male,71,Nebraska,Outerwear,Spring,3.70000004768372,22,No,No,No,Debit Card,Bi-Weekly,Medium Value,Regular
2125,47,Male,60,Rhode Island,Clothing,Fall,4.19999980926514,22,No,No,No,Venmo,Quarterly,Medium Value,Regular
2126,57,Male,87,New Hampshire,Outerwear,Fall,4.80000019073486,31,No,No,No,PayPal,Quarterly,High Value,Loyal
2127,63,Male,38,Alabama,Footwear,Winter,4.09999990463257,28,No,No,No,Credit Card,Monthly,Low Value,Regular
2128,70,Male,45,North Carolina,Footwear,Spring,4.5,40,No,No,No,Debit Card,Weekly,Low Value,Loyal
2129,62,Male,47,New Mexico,Outerwear,Fall,2.70000004768372,21,No,No,No,PayPal,Weekly,Low Value,Regular
2130,40,Male,57,Minnesota,Clothing,Fall,2.79999995231628,12,No,No,No,PayPal,Every 3 Months,Medium Value,Regular
2131,25,Male,68,Arizona,Accessories,Summer,3.70000004768372,33,No,No,No,Credit Card,Annually,Medium Value,Loyal
2132,19,Male,52,Montana,Clothing,Fall,3.59999990463257,9,No,No,No,Bank Transfer,Fortnightly,Medium Value,New
2133,25,Male,87,Vermont,Clothing,Fall,4.69999980926514,15,No,No,No,Debit Card,Weekly,High Value,Regular
2134,21,Male,34,Maine,Accessories,Summer,3.79999995231628,13,No,No,No,Bank Transfer,Annually,Low Value,Regular
2135,55,Male,41,Virginia,Footwear,Winter,2.90000009536743,35,No,No,No,Credit Card,Fortnightly,Low Value,Loyal
2136,34,Male,94,California,Accessories,Winter,4.59999990463257,1,No,No,No,Debit Card,Every 3 Months,High Value,New
2137,47,Male,93,New York,Accessories,Summer,2.79999995231628,25,No,No,No,Bank Transfer,Fortnightly,High Value,Regular
2138,27,Male,51,Indiana,Clothing,Winter,4.59999990463257,20,No,No,No,Credit Card,Every 3 Months,Medium Value,Regular
2139,67,Male,42,Mississippi,Clothing,Fall,2.79999995231628,36,No,No,No,Venmo,Quarterly,Low Value,Loyal
2140,40,Male,95,New York,Footwear,Winter,3,33,No,No,No,Cash,Weekly,High Value,Loyal
2141,53,Male,90,New Mexico,Accessories,Fall,3.70000004768372,36,No,No,No,Cash,Fortnightly,High Value,Loyal
2142,24,Male,98,Kentucky,Clothing,Winter,4.09999990463257,32,No,No,No,PayPal,Annually,High Value,Loyal
2143,47,Male,39,North Dakota,Accessories,Winter,4.30000019073486,21,No,No,No,Venmo,Quarterly,Low Value,Regular
2144,53,Male,66,Arkansas,Footwear,Fall,3.79999995231628,48,No,No,No,Venmo,Bi-Weekly,Medium Value,Loyal
2145,47,Male,23,Maryland,Footwear,Winter,3.70000004768372,25,No,No,No,PayPal,Quarterly,Low Value,Regular
2146,38,Male,73,Connecticut,Clothing,Winter,4.80000019073486,32,No,No,No,PayPal,Annually,Medium Value,Loyal
2147,48,Male,23,Utah,Accessories,Summer,4.59999990463257,45,No,No,No,PayPal,Every 3 Months,Low Value,Loyal
2148,47,Male,43,Missouri,Clothing,Fall,4.80000019073486,4,No,No,No,Cash,Fortnightly,Low Value,New
2149,19,Male,45,Nebraska,Clothing,Winter,4.59999990463257,19,No,No,No,PayPal,Bi-Weekly,Low Value,Regular
2150,38,Male,21,Hawaii,Footwear,Winter,4,1,No,No,No,Bank Transfer,Weekly,Low Value,New
2151,57,Male,40,Illinois,Clothing,Spring,2.59999990463257,12,No,No,No,Cash,Weekly,Low Value,Regular
2152,70,Male,58,Vermont,Clothing,Fall,2.59999990463257,18,No,No,No,Venmo,Monthly,Medium Value,Regular
2153,38,Male,48,New Jersey,Clothing,Summer,4.5,43,No,No,No,Bank Transfer,Bi-Weekly,Low Value,Loyal
2154,35,Male,94,Kentucky,Clothing,Fall,4.19999980926514,31,No,No,No,PayPal,Annually,High Value,Loyal
2155,46,Male,74,Wyoming,Accessories,Spring,3.40000009536743,33,No,No,No,Cash,Every 3 Months,Medium Value,Loyal
2156,32,Male,51,Hawaii,Accessories,Fall,3.70000004768372,46,No,No,No,PayPal,Monthly,Medium Value,Loyal
2157,38,Male,83,Missouri,Clothing,Winter,3.59999990463257,41,No,No,No,Debit Card,Bi-Weekly,High Value,Loyal
2158,41,Male,68,Mississippi,Accessories,Winter,4,41,No,No,No,Venmo,Fortnightly,Medium Value,Loyal
2159,19,Male,84,Massachusetts,Accessories,Spring,4.59999990463257,9,No,No,No,Bank Transfer,Fortnightly,High Value,New
2160,18,Male,58,Louisiana,Clothing,Fall,3,34,No,No,No,Cash,Annually,Medium Value,Loyal
2161,45,Male,92,West Virginia,Clothing,Winter,3.29999995231628,21,No,No,No,PayPal,Annually,High Value,Regular
2162,23,Male,69,Washington,Clothing,Summer,3.79999995231628,5,No,No,No,Debit Card,Fortnightly,Medium Value,New
2163,60,Male,48,Oregon,Clothing,Summer,2.70000004768372,32,No,No,No,PayPal,Weekly,Low Value,Loyal
2164,52,Male,60,New York,Footwear,Spring,4.5,44,No,No,No,Bank Transfer,Monthly,Medium Value,Loyal
2165,42,Male,20,Iowa,Footwear,Winter,4.80000019073486,46,No,No,No,PayPal,Bi-Weekly,Low Value,Loyal
2166,29,Male,55,Idaho,Clothing,Summer,4.19999980926514,42,No,No,No,Credit Card,Every 3 Months,Medium Value,Loyal
2167,31,Male,88,New Jersey,Outerwear,Spring,3.5,50,No,No,No,Credit Card,Bi-Weekly,High Value,Loyal
2168,30,Male,48,Ohio,Clothing,Winter,4.90000009536743,33,No,No,No,Venmo,Fortnightly,Low Value,Loyal
2169,23,Male,74,Connecticut,Accessories,Spring,4.09999990463257,32,No,No,No,Cash,Quarterly,Medium Value,Loyal
2170,31,Male,42,Florida,Outerwear,Fall,2.90000009536743,32,No,No,No,Bank Transfer,Bi-Weekly,Low Value,Loyal
2171,40,Male,32,South Carolina,Clothing,Fall,4,37,No,No,No,Venmo,Every 3 Months,Low Value,Loyal
2172,39,Male,98,Missouri,Clothing,Summer,4.59999990463257,9,No,No,No,Cash,Fortnightly,High Value,New
2173,28,Male,89,Rhode Island,Clothing,Fall,2.79999995231628,6,No,No,No,PayPal,Fortnightly,High Value,New
2174,23,Male,97,Delaware,Accessories,Summer,5,36,No,No,No,Venmo,Quarterly,High Value,Loyal
2175,42,Male,49,Colorado,Accessories,Spring,2.90000009536743,1,No,No,No,Cash,Annually,Low Value,New
2176,68,Male,50,Nebraska,Clothing,Spring,3.29999995231628,48,No,No,No,Credit Card,Fortnightly,Medium Value,Loyal
2177,24,Male,91,Vermont,Accessories,Winter,3.40000009536743,44,No,No,No,Debit Card,Quarterly,High Value,Loyal
2178,24,Male,93,Montana,Accessories,Winter,3,9,No,No,No,PayPal,Bi-Weekly,High Value,New
2179,21,Male,98,Florida,Accessories,Summer,4.69999980926514,32,No,No,No,Venmo,Annually,High Value,Loyal
2180,49,Male,82,Delaware,Clothing,Fall,2.90000009536743,14,No,No,No,PayPal,Monthly,High Value,Regular
2181,41,Male,37,Connecticut,Outerwear,Summer,4.09999990463257,43,No,No,No,Cash,Quarterly,Low Value,Loyal
2182,22,Male,63,Hawaii,Accessories,Fall,3.20000004768372,32,No,No,No,Bank Transfer,Bi-Weekly,Medium Value,Loyal
2183,42,Male,99,New Mexico,Clothing,Winter,2.70000004768372,26,No,No,No,Venmo,Bi-Weekly,High Value,Regular
2184,30,Male,37,Kansas,Clothing,Spring,4.69999980926514,2,No,No,No,Cash,Monthly,Low Value,New
2185,38,Male,34,Nevada,Footwear,Spring,3.20000004768372,16,No,No,No,PayPal,Every 3 Months,Low Value,Regular
2186,40,Male,32,North Carolina,Clothing,Winter,2.5,50,No,No,No,Debit Card,Every 3 Months,Low Value,Loyal
2187,55,Male,23,New Mexico,Footwear,Winter,4.30000019073486,6,No,No,No,PayPal,Every 3 Months,Low Value,New
2188,37,Male,78,Idaho,Clothing,Spring,4.40000009536743,20,No,No,No,PayPal,Annually,Medium Value,Regular
2189,41,Male,54,California,Outerwear,Winter,4.69999980926514,9,No,No,No,Credit Card,Weekly,Medium Value,New
2190,38,Male,94,Wisconsin,Clothing,Fall,4,47,No,No,No,Credit Card,Bi-Weekly,High Value,Loyal
2191,42,Male,75,Alaska,Accessories,Spring,4.59999990463257,33,No,No,No,Credit Card,Annually,Medium Value,Loyal
